human_entrez,human_symbol,fly_entrez,flybase_id,fly_symbol,diopt_score,max_score,best_forward,best_reverse,confidence,retained,methods
6885,MAP3K7,44353,FBgn0015295,Shark,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,47260,FBgn0010877,l(3)05822,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,36497,FBgn0004638,drk,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,33262,FBgn0010583,dock,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,43775,FBgn0024811,Crk,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,32080,FBgn0004864,hop,1,13,False,False,low,False,orthoMCL
6885,MAP3K7,40143,FBgn0036896,wnd,1,13,False,False,low,False,orthoMCL
7248,TSC1,42862,FBgn0026317,Tsc1,11,13,True,True,high,True,Compara;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
7248,TSC1,35559,FBgn0026761,Trap1,1,13,False,False,low,False,eggNOG
7248,TSC1,38389,FBgn0001233,Hsp83,1,13,False,False,low,False,eggNOG
7248,TSC1,43354,FBgn0039562,Gp93,1,13,False,False,low,False,eggNOG
7249,TSC2,40201,FBgn0005198,gig,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79602,ADIPOR2,42656,FBgn0038984,AdipoR,12,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79602,ADIPOR2,41784,FBgn0038256,CG7530,2,13,False,False,low,False,eggNOG;orthoMCL
79602,ADIPOR2,43414,FBgn0053203,CG33203,2,13,False,False,low,False,eggNOG;orthoMCL
79602,ADIPOR2,31656,FBgn0029935,CG4615,1,13,False,False,low,False,eggNOG
79966,SCD5,117369,FBgn0086687,Desat1,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79966,SCD5,41536,FBgn0043043,Desat2,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79966,SCD5,44006,FBgn0029172,Fad2,12,13,False,True,moderate,True,Compara;Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
79966,SCD5,41629,FBgn0038130,CG8630,12,13,False,True,moderate,True,Compara;Domainoid;eggNOG;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;orthoMCL;SonicParanoid
79966,SCD5,43593,FBgn0039756,CG9743,10,13,False,True,moderate,True,Domainoid;eggNOG;OrthoDB;OrthoFinder;Compara;Hieranoid;Panther;Phylome;orthoMCL;SonicParanoid
79966,SCD5,43591,FBgn0039754,CG9747,9,13,False,True,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Hieranoid;Panther;Phylome;orthoMCL;SonicParanoid
79966,SCD5,43592,FBgn0039755,CG15531,8,13,False,True,moderate,True,eggNOG;OrthoDB;OrthoFinder;Compara;Panther;Phylome;orthoMCL;SonicParanoid
81617,CAB39L,39858,FBgn0017572,Mo25,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
8408,ULK1,39454,FBgn0260945,Atg1,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid
8408,ULK1,41112,FBgn0037679,Aduk,3,13,False,False,low,False,eggNOG;OrthoDB;SonicParanoid
8408,ULK1,41398,FBgn0262081,Csk,1,13,False,False,low,False,OrthoDB
8408,ULK1,42772,FBgn0039083,CG10177,1,13,False,False,low,False,OrthoDB
8408,ULK1,318206,FBgn0283657,Tlk,1,13,False,False,low,False,OrthoDB
8408,ULK1,32120,FBgn0011754,PhKgamma,1,13,False,False,low,False,orthoMCL
8408,ULK1,43828,FBgn0264607,CaMKII,1,13,False,False,low,False,orthoMCL
8408,ULK1,43792,FBgn0016126,CaMKI,1,13,False,False,low,False,orthoMCL
8408,ULK1,3355134,FBgn0261387,CG17528,1,13,False,False,low,False,orthoMCL
8408,ULK1,35288,FBgn0019686,lok,1,13,False,False,low,False,orthoMCL
8408,ULK1,44573,FBgn0013987,MAPk-Ak2,1,13,False,False,low,False,orthoMCL
84335,AKT1S1,26067067,FBgn0267824,PRAS40,7,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;Panther;orthoMCL
84335,AKT1S1,32585,FBgn0000536,eas,1,13,False,False,low,False,eggNOG
84335,AKT1S1,35417,FBgn0032955,CG2201,1,13,False,False,low,False,eggNOG
84699,CREB3L3,39682,FBgn0004396,CrebA,5,13,True,False,moderate,True,Compara;eggNOG;OrthoDB;OrthoInspector;orthoMCL
84699,CREB3L3,35480,FBgn0033010,Atf6,1,13,False,False,low,False,Compara
84699,CREB3L3,32817,FBgn0265784,CrebB,1,13,False,False,low,False,Compara
8471,IRS4,64880,FBgn0024248,chico,9,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoInspector;OrthoFinder;Panther;SonicParanoid;orthoMCL
8503,PIK3R3,33203,FBgn0020622,Pi3K21B,12,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Panther;Phylome;SonicParanoid;orthoMCL
8660,IRS2,64880,FBgn0024248,chico,9,13,True,True,high,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Panther;SonicParanoid;orthoMCL
8789,FBP2,35265,FBgn0032820,fbp,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
890,CCNA2,39340,FBgn0000404,CycA,11,13,True,False,moderate,True,Domainoid;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
890,CCNA2,37618,FBgn0000405,CycB,5,13,False,False,moderate,True,Compara;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
890,CCNA2,42971,FBgn0015625,CycB3,3,13,False,False,low,False,OrthoDB;OrthoFinder;orthoMCL
890,CCNA2,32551,FBgn0010315,CycD,2,13,False,False,low,False,Compara;orthoMCL
890,CCNA2,34924,FBgn0010382,CycE,2,13,False,False,low,False,Compara;orthoMCL
890,CCNA2,38428,FBgn0010317,CycJ,2,13,False,False,low,False,Compara;orthoMCL
890,CCNA2,43724,FBgn0039858,CycG,1,13,False,False,low,False,Compara
8900,CCNA1,39340,FBgn0000404,CycA,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
8900,CCNA1,37618,FBgn0000405,CycB,5,13,False,False,moderate,True,Compara;OrthoDB;OrthoFinder;orthoMCL;SonicParanoid
8900,CCNA1,38428,FBgn0010317,CycJ,3,13,False,False,low,False,eggNOG;Compara;orthoMCL
8900,CCNA1,42971,FBgn0015625,CycB3,3,13,False,False,low,False,OrthoDB;OrthoFinder;orthoMCL
8900,CCNA1,32551,FBgn0010315,CycD,2,13,False,False,low,False,Compara;orthoMCL
8900,CCNA1,34924,FBgn0010382,CycE,2,13,False,False,low,False,Compara;orthoMCL
8900,CCNA1,43724,FBgn0039858,CycG,1,13,False,False,low,False,Compara
90993,CREB3L1,39682,FBgn0004396,CrebA,10,13,True,False,moderate,True,Compara;Domainoid;eggNOG;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;SonicParanoid;orthoMCL
90993,CREB3L1,35480,FBgn0033010,Atf6,1,13,False,False,low,False,Compara
90993,CREB3L1,32817,FBgn0265784,CrebB,1,13,False,False,low,False,Compara
9230,RAB11B,42501,FBgn0015790,Rab11,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
9230,RAB11B,38084,FBgn0035155,RabX6,2,13,False,False,low,False,Compara;orthoMCL
9230,RAB11B,35940,FBgn0002567,Rab32,1,13,False,False,low,False,orthoMCL
9230,RAB11B,42841,FBgn0015795,Rab7,1,13,False,False,low,False,orthoMCL
9230,RAB11B,35221,FBgn0032782,Rab9,1,13,False,False,low,False,orthoMCL
9230,RAB11B,33418,FBgn0014010,Rab5,1,13,False,False,low,False,orthoMCL
9230,RAB11B,44172,FBgn0015372,RabX1,1,13,False,False,low,False,orthoMCL
9230,RAB11B,3355163,FBgn0039966,Rab21,1,13,False,False,low,False,orthoMCL
9230,RAB11B,34636,FBgn0015797,Rab6,1,13,False,False,low,False,orthoMCL
9230,RAB11B,36992,FBgn0016701,Rab4,1,13,False,False,low,False,orthoMCL
9230,RAB11B,34840,FBgn0015791,Rab14,1,13,False,False,low,False,orthoMCL
9230,RAB11B,35577,FBgn0014009,Rab2,1,13,False,False,low,False,orthoMCL
9230,RAB11B,31684,FBgn0029959,Rab39,1,13,False,False,low,False,orthoMCL
9230,RAB11B,44360,FBgn0015794,Rab18,1,13,False,False,low,False,orthoMCL
9230,RAB11B,36127,FBgn0005586,Rab3,1,13,False,False,low,False,orthoMCL
9230,RAB11B,33014,FBgn0031090,Rab35,1,13,False,False,low,False,orthoMCL
9230,RAB11B,33988,FBgn0031882,Rab30,1,13,False,False,low,False,orthoMCL
9230,RAB11B,38930,FBgn0015793,Rab19,1,13,False,False,low,False,orthoMCL
9230,RAB11B,32195,FBgn0030391,Rab40,1,13,False,False,low,False,orthoMCL
9230,RAB11B,42524,FBgn0285937,Rab1,1,13,False,False,low,False,orthoMCL
9230,RAB11B,40168,FBgn0262518,Rab8,1,13,False,False,low,False,orthoMCL
9230,RAB11B,33025,FBgn0015789,Rab10,1,13,False,False,low,False,orthoMCL
9230,RAB11B,42960,FBgn0051118,RabX4,1,13,False,False,low,False,orthoMCL
9230,RAB11B,40359,FBgn0086913,Rab26,1,13,False,False,low,False,orthoMCL
9230,RAB11B,31103,FBgn0025382,Rab27,1,13,False,False,low,False,orthoMCL
9230,RAB11B,32029,FBgn0052670,Rab9Fb,1,13,False,False,low,False,orthoMCL
9230,RAB11B,31971,FBgn0030200,RabX2,1,13,False,False,low,False,orthoMCL
9230,RAB11B,326230,FBgn0052671,Rab9Fa,1,13,False,False,low,False,orthoMCL
9230,RAB11B,318148,FBgn0052673,Rab9E,1,13,False,False,low,False,orthoMCL
9230,RAB11B,31993,FBgn0030221,Rab9Db,1,13,False,False,low,False,orthoMCL
9230,RAB11B,318149,FBgn0067052,Rab9D,1,13,False,False,low,False,orthoMCL
9230,RAB11B,40701,FBgn0037364,Rab23,1,13,False,False,low,False,orthoMCL
92335,STRADA,3355135,FBgn0046692,Stlk,12,13,True,True,high,True,Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Compara;Hieranoid;Phylome;SonicParanoid;orthoMCL
92335,STRADA,44233,FBgn0023083,fray,1,13,False,False,low,False,eggNOG
92335,STRADA,32631,FBgn0025743,mbt,1,13,False,False,low,False,Compara
92335,STRADA,37203,FBgn0263395,hppy,1,13,False,False,low,False,Compara
92335,STRADA,37893,FBgn0035001,Slik,1,13,False,False,low,False,Compara
92335,STRADA,41995,FBgn0044826,Pak3,1,13,False,False,low,False,Compara
92579,G6PC3,33476,FBgn0031463,G6P,13,13,True,True,high,True,Compara;Domainoid;eggNOG;Inparanoid;OMA;OrthoDB;OrthoFinder;OrthoInspector;Hieranoid;Panther;Phylome;SonicParanoid;orthoMCL
948,CD36,38868,FBgn0035815,Snmp2,9,13,True,True,high,True,eggNOG;OMA;OrthoDB;Compara;OrthoFinder;Panther;Phylome;orthoMCL;SonicParanoid
948,CD36,37999,FBgn0010435,emp,8,13,False,False,moderate,True,eggNOG;OMA;OrthoFinder;OrthoInspector;Phylome;orthoMCL;Panther;SonicParanoid
948,CD36,38252,FBgn0035290,dsb,7,13,False,False,moderate,True,eggNOG;OMA;OrthoFinder;OrthoInspector;orthoMCL;Panther;SonicParanoid
948,CD36,42514,FBgn0260004,Snmp1,6,13,False,True,moderate,True,eggNOG;Compara;OrthoFinder;Panther;orthoMCL;SonicParanoid
948,CD36,38000,FBgn0035091,CG3829,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,33219,FBgn0015924,crq,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,326160,FBgn0002939,ninaD,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,35079,FBgn0051741,CG31741,5,13,False,False,moderate,True,eggNOG;OrthoFinder;orthoMCL;Panther;SonicParanoid
948,CD36,42017,FBgn0027562,CG10345,5,13,False,False,moderate,True,eggNOG;OMA;SonicParanoid;orthoMCL;Panther
948,CD36,34088,FBgn0031970,CG7227,4,13,False,False,moderate,True,eggNOG;SonicParanoid;orthoMCL;Panther
948,CD36,34087,FBgn0031969,pes,4,13,False,False,moderate,True,eggNOG;SonicParanoid;orthoMCL;Panther
948,CD36,3355123,FBgn0058006,CG40006,4,13,False,False,moderate,True,eggNOG;orthoMCL;Panther;SonicParanoid
948,CD36,34024,FBgn0025697,santa-maria,4,13,False,False,moderate,True,eggNOG;orthoMCL;Panther;SonicParanoid
948,CD36,37998,FBgn0035090,CG2736,3,13,False,False,low,False,eggNOG;orthoMCL;Panther
948,CD36,38122,FBgn0004431,LysX,1,13,False,False,low,False,eggNOG
948,CD36,38127,FBgn0004427,LysD,1,13,False,False,low,False,eggNOG
948,CD36,38129,FBgn0004429,LysP,1,13,False,False,low,False,eggNOG
948,CD36,246428,FBgn0050062,CG30062,1,13,False,False,low,False,eggNOG
948,CD36,38866,FBgn0035813,CG8492,1,13,False,False,low,False,eggNOG
948,CD36,38130,FBgn0004430,LysS,1,13,False,False,low,False,eggNOG
948,CD36,38128,FBgn0004428,LysE,1,13,False,False,low,False,eggNOG
948,CD36,38125,FBgn0004425,LysB,1,13,False,False,low,False,eggNOG
948,CD36,37340,FBgn0034538,CG16799,1,13,False,False,low,False,eggNOG
948,CD36,37341,FBgn0034539,CG11159,1,13,False,False,low,False,eggNOG
9586,CREB5,37978,FBgn0265193,Atf-2,8,13,True,False,moderate,True,Domainoid;eggNOG;Inparanoid;OrthoDB;OrthoFinder;OrthoInspector;Panther;orthoMCL
9586,CREB5,3772082,FBgn0001297,kay,1,13,False,False,low,False,eggNOG
9586,CREB5,43867,FBgn0028550,Atf3,1,13,False,False,low,False,eggNOG
